regionId,province,city,date,subdevided_Y/N,caseId,infection_case,confirmed,accumulated,briefingdate,classname,note,keyword,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,9,5171,2020-04-01,종교 시설 및 단체,(누적)서울:7/부산:12/대구:4477/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:5/전북:1/전남:1/경북:559/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함;지역별 누적 확진자수 총계는 5170인데 보도자료에는 5171라 적힘 ,교회;신천지;종교,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,4,5175,2020-04-02,종교 시설 및 단체,(누적)서울:7/부산:12/대구:4477/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:6/전북:1/전남:1/경북:562/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함;지역별 누적 확진자수 총계는 5174인데 보도자료에는 5175라 적힘 ,교회;신천지;종교,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,1,5176,2020-04-03,종교 시설 및 단체,(누적)서울:7/부산:12/대구:4478/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:6/전북:1/전남:1/경북:562/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함;지역별 누적 확진자수 총계는 5175인데 보도자료에는 5176라 적힘 ,교회;신천지;종교,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,2,5178,2020-04-04,종교 시설 및 단체,(누적)서울:7/부산:12/대구:4480/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:6/전북:1/전남:1/경북:562/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;신천지;종교,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,30,5208,2020-04-05,종교 시설 및 단체,(누적)서울:7/부산:12/대구:4506/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:6/전북:1/전남:1/경북:566/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함;지역별 누적 확진자수 총계는 5207인데 보도자료에는 5208이라 적힘 ,교회;신천지;종교,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,0,5208,2020-04-06,종교 시설 및 단체,(누적)서울:7/부산:12/대구:4507/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:6/전북:1/전남:1/경북:566/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;신천지;종교,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,1,5209,2020-04-07,종교 시설 및 단체,(누적)서울:7/부산:12/대구:4508/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:6/전북:1/전남:1/경북:566/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;신천지;종교,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,1,5210,2020-04-09,종교 시설 및 단체,(누적)서울:8/부산:12/대구:4508/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:6/전북:1/전남:1/경북:566/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;신천지;종교,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,1,5211,2020-04-14,종교 시설 및 단체,(누적)서울:8/부산:12/대구:4509/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:6/전북:1/전남:1/경북:566/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;신천지;종교,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,1,5212,2020-04-19,종교 시설 및 단체,(누적)서울:8/부산:12/대구:4510/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:6/전북:1/전남:1/경북:566/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;신천지;종교,,
110,etc.,서울/부산/대구/인천/광주/대전/울산/세종/경기/강원/충북/전북/전남/경북/경남,2020-02-18,N,1,신천지 대구 교회,1,5213,2020-06-02,종교 시설 및 단체,(누적)서울:8/부산:12/대구:4511/인천:2/광주:9/대전:2/울산:16/세종:1/경기:29/강원:17/충북:6/전북:1/전남:1/경북:566/경남:32;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;신천지;종교,,
110,etc.,경북,,N,2,청도 대남 병원,2,2,2020-02-20,보건의료업,,의료기관;병원,,
110,etc.,경북,,N,2,청도 대남 병원,14,16,2020-02-21,보건의료업,경북:14;지역별 세분표와 줄글이 다름,의료기관;병원,,
110,etc.,경북,,N,2,청도 대남 병원,92,108,2020-02-22,보건의료업,,의료기관;병원,,
110,etc.,부산/경북,,N,2,청도 대남 병원,5,113,2020-02-24,보건의료업,(누적)부산:1/경북:112,의료기관;병원,,
110,etc.,부산/경북,,N,2,청도 대남 병원,1,114,2020-02-25,보건의료업,(누적)부산:2/대구:1/경북:112,의료기관;병원,,
110,etc.,부산/경북,,N,2,청도 대남 병원,3,117,2020-02-28,보건의료업,(누적)부산:2/대구:2/경북:113,의료기관;병원,,
110,etc.,부산/대구/경북,,N,2,청도 대남 병원,2,119,2020-02-29,보건의료업,(누적)부산:2/대구:2/경북:118,의료기관;병원,,
110,etc.,부산/대구/경북,,N,2,청도 대남 병원,3,122,2020-03-06,보건의료업,(누적)부산:2/대구:2/경북:116;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,의료기관;병원,,
110,etc.,부산/대구/경북,,N,2,청도 대남 병원,2,121,2020-03-09,보건의료업,(누적)부산:1/대구:2/경북:119;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,의료기관;병원,,
110,etc.,부산/대구/경북,,N,2,청도 대남 병원,1,122,2020-03-21,보건의료업,(누적)부산:1/대구:2/경북:120;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,의료기관;병원,,
110,etc.,부산/경남,,N,3,부산 온천교회,3,3,2020-02-23,종교 시설 및 단체,(누적)부산:3,교회;종교,,
110,etc.,부산/경남,,N,3,부산 온천교회,19,22,2020-02-25,종교 시설 및 단체,(누적)부산:22,교회;종교,,
110,etc.,부산/경남,,N,3,부산 온천교회,1,23,2020-02-26,종교 시설 및 단체,(누적)부산:23,교회;종교,,
110,etc.,부산/경남,,N,3,부산 온천교회,33,33,2020-03-03,종교 시설 및 단체,(누적)부산:31/경남:2,교회;종교,,
110,etc.,부산/경남,,N,3,부산 온천교회,2,35,2020-03-04,종교 시설 및 단체,(누적)부산:33/경남:2;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;종교,,
110,etc.,부산/경남,,N,3,부산 온천교회,1,36,2020-03-10,종교 시설 및 단체,(누적)부산:34/경남:2;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;종교,,
110,etc.,부산/경남,,N,3,부산 온천교회,-2,34,2020-03-17,종교 시설 및 단체,(누적)부산:32/경남:2;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;종교,,
110,etc.,부산/경남,,N,3,부산 온천교회,7,41,2020-04-05,종교 시설 및 단체,(누적)부산:39/경남:2;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,교회;종교,,
15,대전,,2020-10-04,N,4,일가족 식사 및 지인모임,6,18,2020-10-09,가족 및 지인 모임,집단명은 다르지만 누적값 일치로 같은 케이스로 추정됨; (추정감염경로) 9.30일 지표가족 식사 모임 / 9.28일 지인 만남을 통해 전파,가족;지인;모임,,
15,대전,,2020-10-04,N,4,일가족 식사 및 지인모임,2,20,2020-10-11,가족 및 지인 모임,,가족;지인;모임,,
15,대전,,2020-10-04,N,4,일가족 식사 및 지인모임,1,21,2020-10-13,가족 및 지인 모임,,가족;지인;모임,,
110,etc.,서울/경기,2020-03-08,N,4,구로구 콜센터,11,11,2020-03-10,사업지원 서비스업,(누적)서울:7/경기:4,콜센터,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터,69,80,2020-03-11,사업지원 서비스업,(누적)서울:53/경기:13/인천:14;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터,19,99,2020-03-12,사업지원 서비스업,(누적)서울:70/경기:14/인천:15;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터,10,109,2020-03-13,사업지원 서비스업,(누적)서울:74/경기:18/인천:17;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터,6,115,2020-03-14,사업지원 서비스업,(누적)서울:74/경기:24/인천:17;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터,8,123,2020-03-15,사업지원 서비스업,(누적)서울:76/경기:30/인천:17;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,6,129,2020-03-16,사업지원 서비스업,(누적)서울:79/경기:32/인천:18;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,5,134,2020-03-17,사업지원 서비스업,(누적)서울:82/경기:33/인천:19;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,1,135,2020-03-18,사업지원 서비스업,(누적)서울:82/경기:34/인천:19;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,4,139,2020-03-19,사업지원 서비스업,(누적)서울:85/경기:35/인천:19;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,7,146,2020-03-20,사업지원 서비스업,(누적)서울:91/경기:36/인천:19;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,2,148,2020-03-21,사업지원 서비스업,(누적)서울:92/경기:36/인천:20;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,3,151,2020-03-22,사업지원 서비스업,(누적)서울:93/경기:38/인천:20;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,5,156,2020-03-23,사업지원 서비스업,(누적)서울:95/경기:41/인천:20;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,2,158,2020-03-24,사업지원 서비스업,(누적)서울:95/경기:43/인천:20;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,2,160,2020-03-26,사업지원 서비스업,(누적)서울:96/경기:44/인천:20;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
110,etc.,서울/경기/인천,2020-03-08,N,4,구로구 콜센터/부천 생명수교회,3,163,2020-03-27,사업지원 서비스업,(누적)서울:96/경기:47( 부천 생명수 교회 관련 확진자 총 25명)/인천:20;이전 데이터와의 비교로 추가확진 수 유추하여 기입함,콜센터;교회;종교,,
